model,false_positive_rate,true_positive_rate,threshold
Regressão Logística,0.13006607879222398,0.31210133483191066,0.5487770563560487
Regressão Logística,0.13080586900233354,0.31341904937230924,0.5481330732196821
Regressão Logística,0.13159132527479553,0.31471092637270004,0.5474661631263672
Regressão Logística,0.13230828245372886,0.3160770863006133,0.5468147961263149
Regressão Logística,0.13304807266383842,0.31741740868851875,0.5461650970151548
Regressão Logística,0.13381069590512418,0.31897412047398965,0.5454280876185107
Regressão Logística,0.13455505272146898,0.3203047537843922,0.54476327888061
Regressão Logística,0.1352720099004023,0.32157402293727616,0.544127678348083
Regressão Logística,0.13598896707933564,0.3230693705652285,0.543443890362809
Regressão Logística,0.13671962407697472,0.32435155848811636,0.5427645511915024
Regressão Logística,0.13746398089331952,0.32551424778846805,0.5422063606204451
Regressão Logística,0.13818093807225285,0.3266801667813207,0.5416534887281299
Regressão Logística,0.1389115950698919,0.3278493154666744,0.5411007108580838
Regressão Logística,0.1396148524301195,0.32916057062207105,0.5404190595044638
Regressão Logística,0.14034550942775859,0.33065591825002344,0.5397395944748709
Regressão Logística,0.1411035660628091,0.3318509044753849,0.5391338588173394
Regressão Logística,0.1417839903918605,0.33308141731825713,0.5385670336261089
Regressão Logística,0.14255574684561675,0.33438298339615086,0.5379088780493787
Regressão Logística,0.14334120311807874,0.3356877791665456,0.537306139012307
Regressão Logística,0.14404446047830632,0.33692152170191875,0.5367095148470472
Regressão Logística,0.14483904996323882,0.3380971297722744,0.536159571800268
Regressão Logística,0.14558797338581886,0.339414844312673,0.535553714582209
Regressão Logística,0.14635516323333989,0.3406615056180501,0.5349200261033862
Regressão Logística,0.14712691968709615,0.3418564918434116,0.534344844106464
Regressão Logística,0.14785301007849996,0.3432226517713248,0.5337318256821634
Regressão Logística,0.14858823368237428,0.3443530441466668,0.5331502658725336
Regressão Logística,0.14933259049871905,0.34556417883453316,0.5325715919430776
Regressão Logística,0.15009978034624008,0.34685928552742495,0.5319697522673097
Regressão Logística,0.15083957055634964,0.3480865686777962,0.531405406011739
Regressão Logística,0.15158849397892968,0.34944303952820654,0.5308198559254974
Regressão Logística,0.15232828418903924,0.35061218821356016,0.530247987464455
Regressão Logística,0.1531000406427955,0.3517070539713914,0.52968956387696
Regressão Logística,0.15382156442796407,0.353027998204291,0.5290850532129314
Regressão Logística,0.15457505445677935,0.3543166455121808,0.5284475588111708
Regressão Logística,0.15526917860453646,0.35560206312756965,0.5278737915878501
Regressão Logística,0.15599983560217554,0.356674321037894,0.5273111987842811
Regressão Logística,0.156812691512049,0.3579758871157877,0.5267020405681683
Regressão Logística,0.15763468063439293,0.3593065204261902,0.5260977710501402
Regressão Logística,0.15840187048191395,0.3603335626415009,0.5256369443122899
Regressão Logística,0.15921015978555217,0.3616351287193946,0.525017920581766
Regressão Logística,0.15991341714577978,0.36274614293973073,0.5244588349859224
Regressão Logística,0.16068060699330078,0.36400572301511175,0.5238901097902288
Regressão Logística,0.1614660632657628,0.36506829184793316,0.5233457652297805
Regressão Logística,0.16225151953822478,0.3662535889957917,0.5227159356743176
Regressão Logística,0.16301414277951054,0.36761974892370497,0.5220625161764434
Regressão Logística,0.16376306620209058,0.3689342337716026,0.5214766079010095
Regressão Logística,0.16443435731867148,0.37005170737694065,0.5209550084315114
Regressão Logística,0.1651695809225458,0.37127253114230996,0.5203753906612983
Regressão Logística,0.1659048045264201,0.37228019520261474,0.5198532932184569
Regressão Logística,0.1666811275864116,0.3734848705054792,0.5192684707670601
Regressão Logística,0.16741635119028592,0.3747799771983709,0.5186485197369912
Regressão Logística,0.1682520401313356,0.3760718541987617,0.5180207683209642
Regressão Logística,0.16899183034144516,0.3772410028841154,0.5174857030898885
Regressão Logística,0.16974532037026044,0.37848120480449055,0.516871594024766
Regressão Logística,0.17057644270507488,0.3797956896523882,0.5162514410571074
Regressão Logística,0.1713162329151844,0.3809712977227438,0.5157259029410026
Regressão Logística,0.17201949027541202,0.3822211887206219,0.5151734864948077
Regressão Logística,0.17280951315410925,0.3833031357084492,0.5146353200593881
Regressão Logística,0.17352647033304258,0.3845627157838302,0.5140639959015417
Regressão Logística,0.17432105981797508,0.38585136309172,0.5134630470551371
Regressão Logística,0.1750791164530256,0.3870980243970972,0.5128434130322026
Regressão Logística,0.17589197236289905,0.3883156184699655,0.5122927927905424
Regressão Logística,0.1766911284540668,0.3895622797753426,0.5117265447922704
Regressão Logística,0.17740351902676488,0.3906700643031777,0.5112248658450141
Regressão Logística,0.17814787584310968,0.39188442868354506,0.51069632415806
Regressão Logística,0.178864833022043,0.39310202275641337,0.5101274239446506
Regressão Logística,0.17964572268826975,0.3942840902117709,0.509580997183057
Regressão Logística,0.18049054484178992,0.395540440594651,0.5089431155601388
Regressão Logística,0.18129883414542813,0.39678387220752714,0.5083222491341788
Regressão Logística,0.1821116900553016,0.39788196765785927,0.507809817532048
Regressão Logística,0.18294281239011603,0.3989768334156905,0.5072988060986912
Regressão Logística,0.18370543563140182,0.40013306333104026,0.5067521499647468
Regressão Logística,0.18448632529762857,0.4013151307863978,0.5062194174268877
Regressão Logística,0.18522154890150286,0.4024552122392427,0.5056760839354696
Regressão Logística,0.18597047232408292,0.4035726858445807,0.5052036486862482
Regressão Logística,0.18670569592795722,0.40476121268494025,0.5046572441024046
Regressão Logística,0.18750485201912495,0.4060498599928301,0.5040760819139246
Regressão Logística,0.1882674752604107,0.4071124288256515,0.5035899491483056
Regressão Logística,0.18898443243934404,0.40814270073346315,0.5031209510607969
Regressão Logística,0.1897561888931003,0.40937967296133737,0.5025283084319763
Regressão Logística,0.19064667710897293,0.4106392530367184,0.5019185250762256
Regressão Logística,0.19144583320014066,0.411672754637031,0.5014606220827842
Regressão Logística,0.19218105680401495,0.41286451116989153,0.500928610449304
Regressão Logística,0.19289801398294829,0.41399490354523344,0.5004464767634857
Regressão Logística,0.19366977043670455,0.4152674023906184,0.4998574311142743
Regressão Logística,0.1945328590151657,0.4163719572259525,0.4993149156942643
